anime_id,name,genre,type,episodes,rating,members,japanese_title,aired,image_url
3067,Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,"Action, Drama, Military, Sci-Fi, Space",Movie,1,7.33,1678,さらば宇宙戦艦ヤマト・愛の戦士たち,"Aug 5, 1978",https://cdn.myanimelist.net/images/anime/7/83047.jpg
3956,Shakugan no Shana II (Second) Specials,"Comedy, Parody",Special,3,7.33,34305,灼眼のシャナたん,"Jan 25, 2008 to Oct 19, 2009",https://cdn.myanimelist.net/images/anime/8/18687.jpg
100,Shin Shirayuki-hime Densetsu Prétear,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo, Super Power",TV,13,7.33,37394,新白雪姫伝説プリーティア,"Apr 4, 2001 to Jun 27, 2001",https://cdn.myanimelist.net/images/anime/9/11709.jpg
5504,Shinkyoku Soukai Polyphonica Crimson S,"Drama, Fantasy, Music, Romance, School",TV,12,7.33,16720,神曲奏界ポリフォニカcrimsonS,"Apr 5, 2009 to Jun 21, 2009",https://cdn.myanimelist.net/images/anime/1550/95575.jpg
12191,Smile Precure!,"Action, Fantasy, Magic, Shoujo",TV,48,7.33,10568,スマイルプリキュア,"Feb 5, 2012 to Jan 27, 2013",https://cdn.myanimelist.net/images/anime/12/76179.jpg
1652,Uchuu Senkan Yamato III,"Action, Adventure, Drama, Military, Sci-Fi, Space",TV,25,7.33,2568,宇宙戦艦ヤマトⅢ,"Oct 11, 1980 to Apr 4, 1981",https://cdn.myanimelist.net/images/anime/11/83046.jpg
180,Vandread,"Action, Ecchi, Mecha, Sci-Fi, Shounen, Space",TV,13,7.33,53360,ヴァンドレッド,"Oct 3, 2000 to Dec 19, 2000",https://cdn.myanimelist.net/images/anime/5/75446.jpg
3269,.hack//G.U. Trilogy,"Action, Fantasy, Game, Sci-Fi",Movie,1,7.32,22537,.hack//G.U. Trilogy,"Mar 25, 2008",https://cdn.myanimelist.net/images/anime/4/23083.jpg
11375,.hack//The Movie: Sekai no Mukou ni,"Action, Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi",Movie,1,7.32,11617,.hack//The Movie セカイの向こうに,"Jan 21, 2012",https://cdn.myanimelist.net/images/anime/2/35633.jpg
13939,Accel World EX,"Action, Game, Romance, School, Sci-Fi",OVA,2,7.32,61198,アクセル・ワールド EX,"Sep 13, 2012 to Jan 31, 2013",https://cdn.myanimelist.net/images/anime/10/41815.jpg
10447,Aquarion Evol,"Action, Comedy, Drama, Fantasy, Mecha, Romance, Sci-Fi",TV,26,7.32,62753,アクエリオンEVOL,"Jan 9, 2012 to Jun 25, 2012",https://cdn.myanimelist.net/images/anime/6/72743.jpg
2920,Ashita no Joe (Movie),"Action, Drama, Sports",Movie,1,7.32,1540,あしたのジョー (1980),"Mar 8, 1980",https://cdn.myanimelist.net/images/anime/7/51837.jpg
15711,Bakuman.: Deraman.,"Comedy, School, Shounen",Special,2,7.32,7962,バクマン。 スペシャル「デラマン。」,"Sep 29, 2012 to Jan 2, 2013",https://cdn.myanimelist.net/images/anime/10/60857.jpg
15687,Chuunibyou demo Koi ga Shitai! Lite,"Comedy, School",ONA,6,7.32,60139,中二病でも恋がしたい！Lite,"Sep 27, 2012 to Oct 31, 2012",https://cdn.myanimelist.net/images/anime/5/42655.jpg
1683,Di Gi Charat Nyo,"Comedy, Fantasy, Sci-Fi",TV,104,7.32,3782,デ・ジ・キャラットにょ,"Apr 6, 2003 to Mar 28, 2004",https://cdn.myanimelist.net/images/anime/2/57015.jpg
11783,Dog Days&#039;,"Action, Adventure, Fantasy, Magic",TV,13,7.32,55277,ドッグデイズ',"Jul 7, 2012 to Sep 29, 2012",https://cdn.myanimelist.net/images/anime/9/42105.jpg
2671,Doraemon Movie 03: Nobita no Daimakyou,Adventure,Movie,1,7.32,1156,映画 ドラえもん のび太の大魔境,"Mar 13, 1982",https://cdn.myanimelist.net/images/anime/7/72408.jpg
2030,El Cazador de la Bruja,"Adventure, Drama, Mystery",TV,26,7.32,31874,エル・カザド,"Apr 3, 2007 to Sep 25, 2007",https://cdn.myanimelist.net/images/anime/11/19922.jpg
2624,"Flanders no Inu, Boku no Patrasche","Drama, Historical",TV,26,7.32,811,フランダースの犬　～ぼくのパトラッシュ～,"Oct 10, 1992 to Mar 27, 1993",https://cdn.myanimelist.net/images/anime/7/22953.jpg
1886,Fushigiboshi no☆Futagohime Gyu!,"Comedy, Magic, Shoujo",TV,52,7.32,2387,ふしぎ星の☆ふたご姫,"Apr 1, 2006 to Mar 31, 2007",https://cdn.myanimelist.net/images/anime/4/49919.jpg
31737,Gakusen Toshi Asterisk 2nd Season,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural",TV,12,7.32,101287,学戦都市アスタリスク,"Apr 2, 2016 to Jun 18, 2016",https://cdn.myanimelist.net/images/anime/11/79107.jpg
32071,Gantz:O,"Action, Drama, Ecchi, Horror, Psychological, Sci-Fi, Seinen, Supernatural",Movie,1,7.34,8569,GANTZ:O,"Oct 14, 2016",https://cdn.myanimelist.net/images/anime/7/81255.jpg
3734,Glass no Kamen: Sen no Kamen wo Motsu Shoujo,"Drama, Shoujo",OVA,3,7.32,1248,ガラスの仮面～千の仮面を持つ少女～,"Dec 16, 1998 to Apr 21, 1999",https://cdn.myanimelist.net/images/anime/1788/97618.jpg
2899,Higurashi no Naku Koro ni Special: Nekogoroshi-hen,"Comedy, Mystery",Special,1,7.32,46415,ひぐらしのなく頃に 猫殺し編,"Aug 2, 2007",https://cdn.myanimelist.net/images/anime/1616/90394.jpg
10507,Inazuma Eleven Go,"Shounen, Sports, Super Power",TV,47,7.32,18480,イナズマイレブン Go,"May 4, 2011 to Apr 11, 2012",https://cdn.myanimelist.net/images/anime/2/48959.jpg
16774,Inferno Cop,"Action, Police",ONA,13,7.32,37500,インフェルノコップ,"Dec 25, 2012 to Mar 19, 2013",https://cdn.myanimelist.net/images/anime/2/47037.jpg
28387,Joukamachi no Dandelion,"Comedy, Seinen, Slice of Life, Super Power",TV,12,7.32,64307,城下町のダンデライオン,"Jul 3, 2015 to Sep 18, 2015",https://cdn.myanimelist.net/images/anime/11/82559.jpg
21563,Kamigami no Asobi,"Fantasy, Harem, Romance, Shoujo, Supernatural",TV,12,7.32,61410,神々の悪戯,"Apr 6, 2014 to Jun 22, 2014",https://cdn.myanimelist.net/images/anime/12/60703.jpg
52,Kidou Tenshi Angelic Layer,"Comedy, Drama, Sci-Fi, Shounen, Sports",TV,26,7.32,39758,機動天使エンジェリックレイヤー,"Apr 1, 2001 to Sep 23, 2001",https://cdn.myanimelist.net/images/anime/1192/113699.jpg
4195,Kodomo no Jikan: Ni Gakki,"Comedy, Ecchi, School",OVA,3,7.32,20256,こどものじかん 2学期,"Feb 20, 2009 to Jul 24, 2009",https://cdn.myanimelist.net/images/anime/3/39447.jpg
6163,Kuroshitsuji Recap,"Action, Demons, Fantasy, Shounen, Supernatural",Special,1,7.32,20616,タナカのナレーションで振り返る黒執事ダイジェスト,"Jan 9, 2009",https://cdn.myanimelist.net/images/anime/11/13586.jpg
6016,Kyoushoku Soukou Guyver (1989),"Action, Horror, Sci-Fi, Super Power",OVA,6,7.32,6090,強殖装甲ガイバー,"Sep 25, 1989 to Feb 25, 1990",https://cdn.myanimelist.net/images/anime/7/13102.jpg
3247,Love Hina Final Selection,"Comedy, Ecchi, Harem, Romance",OVA,1,7.32,21824,ラブひなFINAL SELECTION ～アニメ総集編&LOVE HINA LIVE in 東京BAY N.K.～,"Sep 5, 2001",https://cdn.myanimelist.net/images/anime/10/82633.jpg
1416,Lupin III: Dead or Alive,"Action, Adventure, Comedy, Shounen",Movie,1,7.32,4296,ルパン三世 DEAD OR ALIVE,"Apr 20, 1996",https://cdn.myanimelist.net/images/anime/1408/94363.jpg
12637,Mo Gyutto Love de Sekkinchuu!,Music,Music,1,7.32,6713,"もぎゅっと""love""で接近中！","Feb 15, 2012",https://cdn.myanimelist.net/images/anime/6/40821.jpg
13093,Nazo no Kanojo X: Nazo no Natsu Matsuri,"Ecchi, Mystery, Romance, Seinen",OVA,1,7.32,17967,謎の彼女X 謎の夏祭り,"Aug 23, 2012",https://cdn.myanimelist.net/images/anime/12/41297.jpg
351,Ojamajo Doremi Sharp,"Comedy, Magic, Shoujo",TV,49,7.32,7878,おジャ魔女どれみ＃,"Feb 6, 2000 to Jan 28, 2001",https://cdn.myanimelist.net/images/anime/11/27123.jpg
12001,One Piece 3D: Gekisou! Trap Coaster,"Action, Adventure, Comedy, Fantasy, Shounen",Movie,1,7.32,10373,ONE PIECE 3D 激走! トラップコースター,"Dec 1, 2011",https://cdn.myanimelist.net/images/anime/4/33839.jpg
14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,"Comedy, Harem, Romance, School",TV,13,7.32,156116,俺の彼女と幼なじみが修羅場すぎる,"Jan 6, 2013 to Mar 31, 2013",https://cdn.myanimelist.net/images/anime/13/44187.jpg
9981,Phi Brain: Kami no Puzzle,"Action, Game, Mystery, Shounen",TV,25,7.32,64958,ファイ・ブレイン 神のパズル,"Oct 2, 2011 to Apr 1, 2012",https://cdn.myanimelist.net/images/anime/12/34045.jpg
1120,Pokemon: Mizu no Miyako no Mamorigami Latias to Latios,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,7.32,42389,ポケットモンスター 水の都の護神 ラティアスとラティオス,"Jul 13, 2002",https://cdn.myanimelist.net/images/anime/2/21317.jpg
1191,Saber Marionette J Again,"Action, Comedy, Harem, Mecha, Romance, Sci-Fi",OVA,6,7.32,7289,またまたセイバーマリオネットＪ,"Nov 25, 1997 to Jun 25, 1998",https://cdn.myanimelist.net/images/anime/9/61135.jpg
1124,Seikai no Danshou: Tanjou,"Military, Romance, Sci-Fi, Space",Special,1,7.32,5324,星界の断章 “誕生”,"Aug 25, 2000",https://cdn.myanimelist.net/images/anime/12/61103.jpg
6581,Sengoku Basara: Setonai no Gekitotsu! Hi wo Fuku Umi no Daiyousai - Fugaku!!,"Action, Historical, Martial Arts, Samurai",Special,1,7.32,9553,戦国BASARA 瀬戸内の激突! 火を噴く海の大要塞・富嶽!!,"Jan 6, 2010",https://cdn.myanimelist.net/images/anime/6/25451.jpg
866,Slayers Premium,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.32,13008,スレイヤーズぷれみあむ,"Dec 22, 2001",https://cdn.myanimelist.net/images/anime/2/20969.jpg
2583,Soukou Kihei Votoms: The Last Red Shoulder,"Action, Drama, Mecha, Military, Sci-Fi",OVA,1,7.32,1895,装甲騎兵ボトムズ　ザ・ラストレッドショルダー,"Aug 21, 1985",https://cdn.myanimelist.net/images/anime/8/24536.jpg
32034,Soukyuu no Fafner: Dead Aggressor - Exodus Special,"Action, Drama, Mecha, Military, Sci-Fi",Special,1,7.33,472,蒼穹のファフナーDead Aggressor EXODUS,"Feb 4, 2015",https://cdn.myanimelist.net/images/anime/9/77029.jpg
10232,Tamayura: Hitotose,"Comedy, Drama, Slice of Life",TV,12,7.32,25760,たまゆら～hitotose～,"Oct 3, 2011 to Dec 19, 2011",https://cdn.myanimelist.net/images/anime/13/45368.jpg
14835,The iDOLM@STER Shiny Festa,"Comedy, Drama, Music",OVA,3,7.32,9893,アイドルマスター シャイニーフェスタ,"Oct 25, 2012",https://cdn.myanimelist.net/images/anime/12/43475.jpg
30740,Young Black Jack,"Drama, Historical, Seinen",TV,12,7.32,42139,ヤング ブラック・ジャック,"Oct 2, 2015 to Dec 18, 2015",https://cdn.myanimelist.net/images/anime/3/76125.jpg
18441,Blood Lad: Wagahai wa Neko de wa Nai,"Action, Comedy, Demons, Seinen, Supernatural, Vampire",OVA,1,7.31,48728,ブラッドラッド 我輩は猫ではない,"Dec 4, 2013",https://cdn.myanimelist.net/images/anime/2/52611.jpg
33929,Boku no Hero Academia: Jump Festa 2016 Special,"Action, Comedy, School, Shounen, Super Power",Special,1,7.32,17401,僕のヒーローアカデミア救え!救助訓練!,"Apr 4, 2017",https://cdn.myanimelist.net/images/anime/1812/111684.jpg
2513,Detective Conan OVA 03: Conan and Heiji and the Vanished Boy,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,7.31,8252,名探偵コナン: コナンと平次と消えた少年,2003,https://cdn.myanimelist.net/images/anime/13/72319.jpg
27825,Dragon Nest: Warriors&#039; Dawn,"Action, Adventure, Fantasy, Magic",Movie,1,7.31,1928,龙之谷 破晓奇兵,"Jul 31, 2014",https://cdn.myanimelist.net/images/anime/1356/112373.jpg
3218,Gensoumaden Saiyuuki OVA,"Adventure, Shounen, Supernatural",OVA,2,7.31,3223,幻想魔伝 最遊記,"Apr 23, 1999 to Aug 27, 1999",https://cdn.myanimelist.net/images/anime/10/67873.jpg
1335,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi,"Comedy, Mecha, Sci-Fi",Special,26,7.31,18178,攻殻機動隊 STAND ALONE COMPLEX: Section9 Science File “タチコマな日々”,"Oct 1, 2002 to Mar 25, 2003",https://cdn.myanimelist.net/images/anime/12/4166.jpg
915,Ginga Densetsu Weed,"Adventure, Drama, Shounen",TV,26,7.31,7484,銀牙伝説ウィード,"Nov 3, 2005 to May 11, 2006",https://cdn.myanimelist.net/images/anime/5/74037.jpg
2987,Ginga Hyouryuu Vifam,"Action, Adventure, Mecha, Sci-Fi",TV,46,7.31,1329,銀河漂流バイファム,"Oct 21, 1983 to Sep 21, 1984",https://cdn.myanimelist.net/images/anime/7/73992.jpg
15617,Jinrui wa Suitai Shimashita Specials,"Comedy, Fantasy, Seinen",Special,6,7.31,11459,人類は衰退しました,"Sep 19, 2012 to Feb 20, 2013",https://cdn.myanimelist.net/images/anime/12/63069.jpg
3010,Kaiketsu Zorro,"Adventure, Historical, Shounen",TV,52,7.31,5243,快傑ゾロ,"Apr 5, 1996 to Apr 14, 1997",https://cdn.myanimelist.net/images/anime/4/10294.jpg
16668,Kakumeiki Valvrave,"Action, Mecha, Space",TV,12,7.31,96718,革命機ヴァルヴレイヴ,"Apr 12, 2013 to Jun 28, 2013",https://cdn.myanimelist.net/images/anime/3/49251.jpg
274,Kiddy Grade,"Action, Ecchi, Mecha, Sci-Fi, Super Power",TV,24,7.31,30766,キディ・グレイド,"Oct 9, 2002 to Mar 19, 2003",https://cdn.myanimelist.net/images/anime/3/73995.jpg
192,Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,"Adventure, Comedy, Romance",Special,1,7.31,40858,ラブひな春スペシャル 〜キミサクラチルナカレ!!〜,"Apr 2, 2001",https://cdn.myanimelist.net/images/anime/12/82632.jpg
32543,Lu Shidai 2nd Season,"Action, Adventure, Comedy, Game, Parody",ONA,13,7.31,740,撸时代第2季,"Nov 26, 2014 to Dec 12, 2015",https://cdn.myanimelist.net/images/anime/3/78125.jpg
1429,Lupin III: Nusumareta Lupin,"Action, Adventure, Comedy, Shounen",Special,1,7.31,2694,ルパン三世 「盗まれたルパン ～コピーキャットは真夏の蝶～」,"Jul 30, 2004",https://cdn.myanimelist.net/images/anime/12/27610.jpg
2818,Madou King Granzort,"Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen",TV,41,7.31,835,魔動王グランゾート,"Apr 7, 1989 to Mar 2, 1990",https://cdn.myanimelist.net/images/anime/7/11702.jpg
333,Mama wa Shougaku 4 Nensei,"Comedy, Drama, Sci-Fi",TV,51,7.31,1711,ママは小学４年生,"Jan 10, 1992 to Dec 25, 1992",https://cdn.myanimelist.net/images/anime/12/87408.jpg
6262,Manga Sekai Mukashibanashi,"Adventure, Drama, Fantasy, Historical",TV,127,7.31,591,まんが世界昔ばなし,"Oct 7, 1976 to Mar 28, 1979",https://cdn.myanimelist.net/images/anime/11/22964.jpg
3437,Mister Ajikko,"Comedy, Shounen",TV,99,7.31,1828,ミスター味っ子,"Oct 8, 1987 to Sep 28, 1989",https://cdn.myanimelist.net/images/anime/3/76433.jpg
6999,Prince of Tennis: Another Story - Messages From Past and Future OVA Bonus,"Comedy, Sports",Special,2,7.31,4495,テニスの王子様　OVA ANOTHER STORY ～過去と未来のメッセージ,"May 26, 2009 to Sep 25, 2009",https://cdn.myanimelist.net/images/anime/8/16345.jpg
1835,Ryuusei no Rockman,"Action, Game, Sci-Fi, Shounen",TV,55,7.31,6670,流星のロックマン,"Oct 7, 2006 to Oct 27, 2007",https://cdn.myanimelist.net/images/anime/3/26600.jpg
529,Saishuu Heiki Kanojo,"Drama, Romance, School, Sci-Fi",TV,13,7.31,58051,最終兵器彼女,"Jul 2, 2002 to Sep 24, 2002",https://cdn.myanimelist.net/images/anime/1/529.jpg
3186,Sekai Meisaku Douwa: Hakuchou no Mizuumi,"Drama, Fantasy, Romance",Movie,1,7.31,1705,世界名作童話 白鳥の湖,"Mar 14, 1981",https://cdn.myanimelist.net/images/anime/10/5005.jpg
79,Shuffle!,"Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School, Seinen",TV,24,7.31,158772,SHUFFLE! (シャッフル!),"Jul 8, 2005 to Jan 6, 2006",https://cdn.myanimelist.net/images/anime/10/19622.jpg
3594,Tears to Tiara,"Action, Adventure, Fantasy, Magic",TV,26,7.31,50455,ティアーズ・トゥ・ティアラ,"Apr 6, 2009 to Sep 28, 2009",https://cdn.myanimelist.net/images/anime/6/18547.jpg
1860,Tokyo Majin Gakuen Kenpucho: Tou,"Action, Drama, Fantasy, Horror, Martial Arts, School, Supernatural",TV,14,7.31,43632,東京魔人學園剣風帖　龖（トウ）,"Jan 19, 2007 to Apr 20, 2007",https://cdn.myanimelist.net/images/anime/1894/113730.jpg
201,Video Girl Ai,"Comedy, Drama, Ecchi, Romance",OVA,6,7.31,13970,電影少女 VIDEO・GIRL・AI,"Mar 27, 1992 to Aug 28, 1992",https://cdn.myanimelist.net/images/anime/2/22130.jpg
3322,Wagaya no Oinari-sama.,"Adventure, Fantasy, Shounen, Supernatural",TV,24,7.31,23132,我が家のお稲荷さま。,"Apr 7, 2008 to Sep 15, 2008",https://cdn.myanimelist.net/images/anime/10/21249.jpg
3043,Andersen Douwa: Ningyohime,"Fantasy, Romance, Shoujo",Movie,1,7.3,2535,アンデルセン童話 にんぎょ姫,"Mar 21, 1975",https://cdn.myanimelist.net/images/anime/1917/112312.jpg
2333,Anime Sanjuushi,"Adventure, Drama, Historical, Romance",TV,52,7.3,2102,アニメ三銃士,"Oct 9, 1987 to Feb 17, 1989",https://cdn.myanimelist.net/images/anime/3/61981.jpg
6901,Battle Spirits: Shounen Gekiha Dan,"Action, Game, Shounen",TV,50,7.3,1135,バトルスピリッツ 少年激覇ダン,"Sep 13, 2009 to Sep 5, 2010",https://cdn.myanimelist.net/images/anime/6/21263.jpg
12651,Danball Senki W,"Action, Kids, Mecha",TV,58,7.3,2088,ダンボール戦機 Ｗ,"Jan 18, 2012 to Mar 20, 2013",https://cdn.myanimelist.net/images/anime/4/56963.jpg
2748,Dash! Kappei,"Comedy, Ecchi, Shounen, Sports",TV,65,7.3,2578,ダッシュ勝平,"Oct 4, 1981 to Dec 26, 1982",https://cdn.myanimelist.net/images/anime/1319/90363.jpg
6198,Detective Conan OVA 08: High School Girl Detective Sonoko Suzuki&#039;s Case Files,"Comedy, Mystery, Police, Shounen",OVA,1,7.3,6931,名探偵コナン 女子高生探偵　鈴木園子の事件簿,2008,https://cdn.myanimelist.net/images/anime/1982/111465.jpg
12623,Egomama,Music,Music,1,7.29,1471,エゴママ,"Dec 7, 2011",https://cdn.myanimelist.net/images/anime/10/35355.jpg
3231,Gunslinger Girl: Il Teatrino,"Action, Drama, Military, Sci-Fi",TV,13,7.3,38498,ガンスリンガー ガール -IL TEATRINO-,"Jan 7, 2008 to Apr 1, 2008",https://cdn.myanimelist.net/images/anime/5/16697.jpg
3298,Hatenkou Yuugi,"Adventure, Comedy, Drama, Fantasy, Romance, Shoujo",TV,10,7.3,25885,破天荒遊戯,"Jan 5, 2008 to Mar 8, 2008",https://cdn.myanimelist.net/images/anime/7/19931.jpg
1774,HeatGuy J Special,"Action, Adventure, Mecha, Police, Sci-Fi",Special,1,7.3,1675,ヒートガイジェイ,"Sep 26, 2003",https://cdn.myanimelist.net/images/anime/5/56995.jpg
31500,High School Fleet,"Action, Military, School",TV,12,7.3,38646,ハイスクール・フリート,"Apr 10, 2016 to Jun 26, 2016",https://cdn.myanimelist.net/images/anime/9/79670.jpg
1358,Hokuto no Ken Movie,"Adventure, Sci-Fi, Shounen",Movie,1,7.3,9328,北斗の拳,"Mar 8, 1986",https://cdn.myanimelist.net/images/anime/2/25067.jpg
2745,Jigoku Sensei Nube OVA,"Action, Comedy, Demons, Horror, School, Shounen, Supernatural",OVA,3,7.3,1426,地獄先生ぬ～べ～,"Jun 12, 1998 to May 14, 1999",https://cdn.myanimelist.net/images/anime/1091/103240.jpg
20505,Kimi to Boku,"Drama, Slice of Life",ONA,1,7.3,1276,キミとボク,"May 14, 2001",https://cdn.myanimelist.net/images/anime/5/54461.jpg
12175,Koi to Senkyo to Chocolate,"Drama, Romance, School",TV,12,7.3,91552,恋と選挙とチョコレート,"Jul 6, 2012 to Sep 28, 2012",https://cdn.myanimelist.net/images/anime/4/42015.jpg
4903,Kyou no 5 no 2 (TV),"Comedy, Ecchi, School, Seinen",TV,13,7.3,22991,今日の５の２,"Oct 6, 2008 to Dec 29, 2008",https://cdn.myanimelist.net/images/anime/5/21096.jpg
277,Mahoromatic 2,"Comedy, Drama, Ecchi, Military, Romance, Sci-Fi",TV,14,7.3,21393,まほろまてぃっく  ~もっと美しいもの~,"Sep 26, 2002 to Jan 16, 2003",https://cdn.myanimelist.net/images/anime/1367/98136.jpg
1017,Majutsushi Orphen,"Action, Adventure, Comedy, Demons, Fantasy, Magic",TV,24,7.3,20105,魔術士オーフェン,"Oct 3, 1998 to Mar 27, 1999",https://cdn.myanimelist.net/images/anime/13/61839.jpg
10397,Mashiro-iro Symphony: The Color of Lovers,"Drama, Harem, Romance, School",TV,12,7.3,77284,ましろ色シンフォニー -The color of lovers-,"Oct 5, 2011 to Dec 21, 2011",https://cdn.myanimelist.net/images/anime/9/39303.jpg
16442,Precure All Stars Movie New Stage 2: Kokoro no Tomodachi,"Action, Kids, Magic, Shoujo",Movie,1,7.3,1963,映画 プリキュアオールスターズ New Stage2 こころのともだち,"Mar 16, 2013",https://cdn.myanimelist.net/images/anime/2/44386.jpg
1847,Rec: Yurusarezarumono,"Comedy, Drama, Romance",Special,1,7.3,16654,レック 許されざる者,"Jun 30, 2006",https://cdn.myanimelist.net/images/anime/8/34619.jpg
16051,Ro-Kyu-Bu! SS,"Comedy, Ecchi, School, Sports",TV,12,7.3,21125,ロウきゅーぶ! SS,"Jul 5, 2013 to Sep 27, 2013",https://cdn.myanimelist.net/images/anime/8/50697.jpg
34085,Sakura Nagashi,"Action, Drama, Mecha, Music, Sci-Fi",Music,1,7.29,2945,桜流し,"Sep 18, 2016",https://cdn.myanimelist.net/images/anime/9/82037.jpg
31280,Selector Destructed WIXOSS Movie,"Game, Psychological",Movie,1,7.3,9447,劇場版 selector destructed WIXOSS,"Feb 13, 2016",https://cdn.myanimelist.net/images/anime/3/83118.jpg
