anime_id,name,genre,type,episodes,rating,members,japanese_title,aired,image_url,aired_from,aired_to,ave_rating_minmax,rating_count_standard
914,Ike! Ina-chuu Takkyuubu,"Comedy, Ecchi, School, Sports",TV,26,7.7,7988,行け! 稲中卓球部,"Apr 6, 1995 to Sep 28, 1995",https://cdn.myanimelist.net/images/anime/10/25459.jpg,797097600,812217600,0.7678363,190
5040,One Outs,"Psychological, Seinen, Sports",TV,25,8.41,83056,ワンナウツ,"Oct 8, 2008 to Apr 1, 2009",https://cdn.myanimelist.net/images/anime/7/21065.jpg,1223395200,1238515200,0.8324977,2327
1889,Higurashi no Naku Koro ni Kai,"Mystery, Psychological, Supernatural, Thriller",TV,24,8.41,218101,ひぐらしのなく頃に解,"Jul 6, 2007 to Dec 18, 2007",https://cdn.myanimelist.net/images/anime/12/14114.jpg,1183651200,1197907200,0.8397896,7753
11241,Brave 10,"Action, Adventure, Historical, Samurai, Seinen, Super Power",TV,12,6.97,82205,ブレイブ・テン,"Jan 8, 2012 to Mar 25, 2012",https://cdn.myanimelist.net/images/anime/13/34043.jpg,1325952000,1332604800,0.6756512,2696
723,Candy Candy (Movie),"Drama, Shoujo, Slice of Life",Movie,1,6.84,2110,キャンディ・キャンディ,"Apr 25, 1992",https://cdn.myanimelist.net/images/anime/11/66847.jpg,704131200,704131200,0.64529914,78
17549,Non Non Biyori,"Comedy, School, Seinen, Slice of Life",TV,12,8.05,133475,のんのんびより,"Oct 8, 2013 to Dec 24, 2013",https://cdn.myanimelist.net/images/anime/2/51581.jpg,1381161600,1387814400,0.7906246,2759
1816,Sonic X,"Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen",TV,78,6.54,28296,ソニック X,"Apr 6, 2003 to Mar 28, 2004",https://cdn.myanimelist.net/images/anime/3/13606.jpg,1049558400,1080403200,0.62571913,985
8247,Bleach Movie 4: Jigoku-hen,"Action, Comedy, Shounen, Super Power, Supernatural",Movie,1,7.75,94074,劇場版 BLEACH 地獄篇,"Dec 4, 2010",https://cdn.myanimelist.net/images/anime/9/26792.jpg,1291392000,1291392000,0.7598519,3781
10739,Panty &amp; Stocking in Sanitarybox,"Action, Comedy, Dementia, Ecchi, Parody, Supernatural",Special,1,6.56,19669,Panty & Stocking in Sanitarybox,"Apr 28, 2011",https://cdn.myanimelist.net/images/anime/6/29589.jpg,1303920000,1303920000,0.63964784,732
76,Mahou Shoujo Lyrical Nanoha,"Action, Comedy, Drama, Magic, Super Power",TV,13,7.52,62582,魔法少女リリカルなのは,"Oct 3, 2004 to Dec 26, 2004",https://cdn.myanimelist.net/images/anime/7/6770.jpg,1096732800,1103990400,0.74504477,1962
2871,Bakunyuu Oyako,"Hentai, School",OVA,2,6.34,5597,爆乳母娘,"Jun 11, 2004 to Sep 10, 2004",https://cdn.myanimelist.net/images/anime/1112/103882.jpg,1086883200,1094745600,0.6183302,177
3359,Amatsuki,"Action, Fantasy, Historical, Shoujo, Supernatural",TV,13,7.04,41920,あまつき,"Apr 5, 2008 to Jun 28, 2008",https://cdn.myanimelist.net/images/anime/12/75555.jpg,1207324800,1214582400,0.69030404,1429
5505,Viper&#039;s Creed,"Action, Military, Sci-Fi",TV,12,6.87,7393,ヴァイパーズ・クリード,"Jan 6, 2009 to Mar 24, 2009",https://cdn.myanimelist.net/images/anime/10/56471.jpg,1231171200,1237824000,0.6706707,222
688,Uta Kata,"Drama, Magic",TV,12,6.88,16688,うた∽かた,"Oct 3, 2004 to Dec 19, 2004",https://cdn.myanimelist.net/images/anime/3/25392.jpg,1096732800,1103385600,0.67410505,478
667,Kashimashi: Girl Meets Girl,"Comedy, Drama, Romance, School, Shoujo Ai, Slice of Life",TV,12,6.81,32198,かしまし〜ガール・ミーツ・ガール〜,"Jan 12, 2006 to Mar 30, 2006",https://cdn.myanimelist.net/images/anime/9/19498.jpg,1136995200,1143648000,0.6697966,1207
10445,Perfect Day,Music,Music,1,7.59,7743,PERFECT DAY,"Feb, 2011",https://cdn.myanimelist.net/images/anime/12/29356.jpg,0,0,0.77360636,293
3166,Ayakashi,"Action, Fantasy, Horror, Sci-Fi",TV,12,6.5,20882,アヤカシ,"Dec 12, 2007 to Feb 27, 2008",https://cdn.myanimelist.net/images/anime/5/20942.jpg,1197388800,1204041600,0.6357132,761
12187,Carnival Phantasm EX Season,"Comedy, Supernatural",OVA,1,7.56,22955,カーニバル・ファンタズム　EX Season,"Nov 26, 2011",https://cdn.myanimelist.net/images/anime/4/64281.jpg,1322236800,1322236800,0.7384545,972
30981,Hotaru no Mau Machi de,"Drama, Kids",OVA,1,6.17,43,蛍の舞う街で,1998,https://cdn.myanimelist.net/images/anime/2/74525.jpg,0,0,0.6666667,1
3941,Rensa Byoutou,Hentai,OVA,2,6.95,2550,連鎖病棟,"Jun 25, 2007 to Sep 25, 2007",https://cdn.myanimelist.net/images/anime/10/7216.jpg,1182700800,1190649600,0.6817326,59
6705,Tayutayu: Pure My Heart,Comedy,Special,6,6.57,4876,タユタマ -Pure my heart-,"Jun 25, 2009 to Nov 25, 2009",https://cdn.myanimelist.net/images/anime/6/15398.jpg,1245859200,1259078400,0.6514838,161
4197,Blue Dragon: Tenkai no Shichi Ryuu,"Adventure, Comedy, Fantasy, Supernatural",TV,51,6.74,6667,BLUE DRAGON 天界の七竜,"Apr 5, 2008 to Mar 28, 2009",https://cdn.myanimelist.net/images/anime/2/21147.jpg,1207324800,1238169600,0.64041996,127
1480,Sky Girls OVA,"Mecha, Military, Sci-Fi",OVA,1,6.74,5673,スカイガールズ,"Aug 25, 2006",https://cdn.myanimelist.net/images/anime/2/78405.jpg,1156435200,1156435200,0.6588766,271
5651,Helter Skelter: Hakudaku no Mura,Hentai,OVA,4,6.79,3898,ヘルタースケルター ～白濁の村～,"Jan 30, 2009 to Nov 28, 2014",https://cdn.myanimelist.net/images/anime/9/86049.jpg,1233244800,1417104000,0.65343916,42
1372,Taiho Shichau zo (1996),"Action, Comedy, Police, Seinen",TV,47,7.59,12156,逮捕しちゃうぞ (1996),"Oct 5, 1996 to Sep 27, 1997",https://cdn.myanimelist.net/images/anime/4/16767.jpg,844444800,875289600,0.7488536,315
23605,Ninja Slayer From Animation,Action,ONA,26,6.56,26062,ニンジャスレイヤー フロムアニメイシヨン,"Apr 16, 2015 to Oct 8, 2015",https://cdn.myanimelist.net/images/anime/5/72362.jpg,1429113600,1444233600,0.6623264,256
2467,3 Choume no Tama: Uchi no Tama Shirimasenka?,Adventure,TV,35,6.74,967,3丁目のタマ うちのタマ知りませんか?,"Nov 21, 1988 to Sep 25, 1994",https://cdn.myanimelist.net/images/anime/9/74055.jpg,596044800,780422400,0.6666667,25
2526,Kirara,"Comedy, Ecchi, Romance, Slice of Life, Supernatural",OVA,1,6.4,1596,KIRARA,"Sep 21, 2000",https://cdn.myanimelist.net/images/anime/1335/94553.jpg,969465600,969465600,0.64,50
15841,Tsun Tsun Maid wa Ero Ero Desu,Hentai,OVA,2,7.13,5384,ツンツンメイドはエロエロです,"Mar 2, 2013 to May 24, 2013",https://cdn.myanimelist.net/images/anime/13/42905.jpg,1362153600,1369324800,0.6590693,117
2032,Wellber no Monogatari: Sisters of Wellber,"Action, Adventure, Comedy, Drama, Fantasy, Historical",TV,13,6.78,5605,ウエルベールの物語 Sisters of Wellber,"Apr 4, 2007 to Jun 27, 2007",https://cdn.myanimelist.net/images/anime/13/23585.jpg,1175616000,1182873600,0.65564036,131
30870,Ajin Part 3: Shougeki,"Action, Horror, Mystery, Seinen, Supernatural",Movie,1,7.36,9638,亜人 第3部「衝戟」,"Sep 23, 2016",https://cdn.myanimelist.net/images/anime/5/85580.jpg,1474560000,1474560000,0.73333335,5
3435,Joou Heika no Petite Angie,"Historical, Mystery, Shoujo",TV,26,6.65,451,女王陛下のプティアンジェ,"Dec 13, 1977 to Jun 27, 1978",https://cdn.myanimelist.net/images/anime/2/5634.jpg,250790400,267724800,0.6333333,10
23877,Gondora,Dementia,Movie,1,4.21,707,ゴンドラ,"Dec 5, 1997",https://cdn.myanimelist.net/images/anime/6/61765.jpg,881251200,881251200,0.34188035,13
19219,Modern No.2,,Movie,1,5.52,374,MODERN No.2,2011,https://cdn.myanimelist.net/images/anime/11/51519.jpg,0,0,0.5185185,6
29943,Crazy for It,"Dementia, Music",Movie,1,5.98,539,crazy for it,2012,https://cdn.myanimelist.net/images/anime/8/71832.jpg,0,0,0.5555556,5
3127,California Crisis: Tsuigeki no Juuka,"Action, Adventure, Comedy",OVA,1,5.77,1604,カリフォルニア・クライシス　追撃の銃火,"Jul 21, 1986",https://cdn.myanimelist.net/images/anime/1887/97046.jpg,522255600,522255600,0.5833333,36
3595,Kujakuou,"Action, Demons, Horror",OVA,3,6.22,949,孔雀王,"Apr 29, 1988 to Sep 21, 1991",https://cdn.myanimelist.net/images/anime/10/82866.jpg,578242800,685382400,0.63398695,17
4700,Visionary,Hentai,OVA,5,5.48,858,ヴィジョナリィ,"Aug 25, 1995 to Apr 21, 1996",https://cdn.myanimelist.net/images/anime/1789/114728.jpg,809280000,830016000,0.5185185,9
29868,Go! Princess Precure Movie: Go! Go!! Gouka 3-bondate!!!,"Fantasy, Kids, Magic, Shoujo",Movie,1,6.89,1103,映画Go! プリンセスプリキュア Go! Go!! 豪華3本立て!!!,"Oct 31, 2015",https://cdn.myanimelist.net/images/anime/13/74804.jpg,1446220800,1446220800,0.6180556,16
17539,Mesu Nochi Torare,Hentai,OVA,2,6.12,2672,メスのちトラレ,"Apr 5, 2013 to Jun 21, 2013",https://cdn.myanimelist.net/images/anime/1321/115187.jpg,1365091200,1371744000,0.5319149,47
3252,Super Express Mazinger 7,"Mecha, Sci-Fi",Movie,1,5.15,362,슈퍼특급 마징가 7,"Jul, 1983",https://cdn.myanimelist.net/images/anime/9/72801.jpg,0,0,0.5092593,12
2678,Doraemon Movie 18: Nobita no Nejimaki City Boukenki,"Adventure, Fantasy, Kids, Shounen",Movie,1,7.2,896,映画 ドラえもん のび太のねじ巻き都市[シティー]冒険記,"Mar 8, 1997",https://cdn.myanimelist.net/images/anime/12/72423.jpg,857750400,857750400,0.64141417,22
3264,Lemon Angel (1988/II),Ecchi,TV,8,6.05,462,レモンエンジェル,"Jul 7, 1988 to Sep 1, 1988",https://cdn.myanimelist.net/images/anime/11/5174.jpg,584204400,589042800,0.5694444,8
5006,Nagagutsu Sanjuushi,"Adventure, Fantasy, Kids",Movie,1,6.42,542,ながぐつ三銃士,"Mar 18, 1972",https://cdn.myanimelist.net/images/anime/3/9746.jpg,69696000,69696000,0.627451,17
29905,"Yasashii Fue, Tori, Ishi",Dementia,Movie,1,5.1,139,やさしい笛、鳥、石,2005,https://cdn.myanimelist.net/images/anime/2/71809.jpg,0,0,0.22222222,2
29952,Kairaku no Sono,"Dementia, Music",Movie,1,4.72,188,快楽の園,2008,https://cdn.myanimelist.net/images/anime/2/71847.jpg,0,0,0.11111111,1
30401,Rule,Dementia,Movie,1,5.02,106,ルール,2009,https://cdn.myanimelist.net/images/anime/3/72933.jpg,0,0,0.22222222,1
11213,Hoshi no Ko Poron,Sci-Fi,TV,260,6.76,117,星の子ポロン,"Apr 1, 1974 to Apr 4, 1975",https://cdn.myanimelist.net/images/anime/13/31037.jpg,133977600,165772800,0.22222222,1
8130,Mighty Orbots,"Adventure, Comedy, Mecha, Sci-Fi",TV,13,6.13,210,マイティ・オーボッツ,"Sep 8, 1984 to Dec 15, 1984",https://cdn.myanimelist.net/images/anime/1415/92895.jpg,463420800,471888000,0.5555556,1
34349,Diamond no Ace: Second Season OVA,"Comedy, School, Shounen, Sports",OVA,2,7.25,1885,ダイヤのA[エース]～Second Season OAD～,"Aug 15, 2016 to Oct 17, 2016",https://cdn.myanimelist.net/images/anime/12/83218.jpg,1471190400,1476633600,0.6666667,3
13051,Bishoujo Animerama: Miyuki-chan SOS-H Shichauzo,Hentai,OVA,1,4.99,235,微・笑・女あにめラマ「ミユキちゃんSOS-Hしちゃうゾ-」,"Aug 24, 1989",https://cdn.myanimelist.net/images/anime/12/36657.jpg,619887600,619887600,0.16666667,2
2758,Shippuu! Iron Leaguer,"Sci-Fi, Shounen, Sports",TV,52,7.15,432,疾風！ アイアンリーガー,"Apr 6, 1993 to Mar 29, 1994",https://cdn.myanimelist.net/images/anime/1732/94303.jpg,734025600,764870400,0.6111111,2
20381,Jungle Taitei Movie,"Adventure, Shounen",Movie,1,6.64,271,ジャングル大帝 劇場版,"Jul 31, 1966",https://cdn.myanimelist.net/images/anime/7/54139.jpg,-108028800,-108028800,0.5555556,1
25973,I Love Picnic,"Comedy, Kids",Special,1,5.58,110,I Love Picnic,2003,https://cdn.myanimelist.net/images/anime/11/65737.jpg,0,0,0.44444445,1
19135,Kuroi Ame ni Utarete,"Drama, Historical",Movie,1,6.25,156,黒い雨に打たれて,"Aug 12, 1984",https://cdn.myanimelist.net/images/anime/1817/112099.jpg,461088000,461088000,0.6666667,1
17895,Golden Time,"Comedy, Romance, Seinen",TV,24,7.92,273191,ゴールデンタイム,"Oct 4, 2013 to Mar 28, 2014",https://cdn.myanimelist.net/images/anime/12/52091.jpg,1380816000,1395936000,0.78282446,6605
15051,Love Live! School Idol Project,"Music, School, Slice of Life",TV,13,7.7,155281,ラブライブ! School idol project,"Jan 6, 2013 to Mar 31, 2013",https://cdn.myanimelist.net/images/anime/11/56849.jpg,1357401600,1364659200,0.75679296,3484
13331,Jormungand: Perfect Order,"Action, Adventure, Seinen",TV,12,8.04,81951,ヨルムンガンド PERFECT ORDER,"Oct 10, 2012 to Dec 26, 2012",https://cdn.myanimelist.net/images/anime/4/73278.jpg,1349798400,1356451200,0.7979063,2749
31376,Flying Witch,"Comedy, Magic, Shounen, Slice of Life, Supernatural",TV,12,7.65,95933,ふらいんぐうぃっち,"Apr 10, 2016 to Jun 26, 2016",https://cdn.myanimelist.net/images/anime/6/80039.jpg,1460217600,1466870400,0.75083166,1336
20651,Natsume Yuujinchou: Itsuka Yuki no Hi ni,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",OVA,1,8.4,28302,夏目友人帳 新作OVA いつかゆきのひに,"Feb 1, 2014",https://cdn.myanimelist.net/images/anime/11/79742.jpg,1391184000,1391184000,0.83276725,687
12893,Danshi Koukousei no Nichijou Specials,"Comedy, School, Shounen, Slice of Life",Special,6,7.94,49891,男子高校生の日常,"Apr 3, 2012 to Sep 4, 2012",https://cdn.myanimelist.net/images/anime/8/38527.jpg,1333382400,1346688000,0.77827096,1577
6948,Bakemonogatari Recap,"Mystery, Romance, Supernatural",Special,1,7.38,28557,化物語,"Aug 7, 2009",https://cdn.myanimelist.net/images/anime/11/65863.jpg,1249574400,1249574400,0.7223454,902
21569,Pokemon XY: Hakai no Mayu to Diancie,"Adventure, Fantasy, Kids",Movie,1,6.75,9290,ポケモン・ザ・ムービーXY『破壊の繭とディアンシー』,"Jul 19, 2014",https://cdn.myanimelist.net/images/anime/13/59743.jpg,1405699200,1405699200,0.63976085,223
27,Trinity Blood,"Action, Supernatural, Vampire",TV,24,7.44,113791,トリニティ・ブラッド,"Apr 29, 2005 to Oct 28, 2005",https://cdn.myanimelist.net/images/anime/10/24649.jpg,1114704000,1130428800,0.73401093,4001
9120,Beelzebub: Hirotta Akachan wa Daimaou!?,"Action, Comedy, Demons, School, Shounen, Supernatural",Special,1,7.34,21212,べるぜバブ 拾った赤ちゃんは大魔王!?,"Oct 23, 2010",https://cdn.myanimelist.net/images/anime/7/26349.jpg,1287763200,1287763200,0.7166407,856
17573,Planetarium Uchuu Kyoudai: Itten no Hikari,"Comedy, Sci-Fi, Seinen, Slice of Life",Movie,1,6.79,2800,プラネタリウム 宇宙兄弟 ～一点のひかり～,"Jul 21, 2012",https://cdn.myanimelist.net/images/anime/2/47201.jpg,1342800000,1342800000,0.68599033,46
30705,Makura no Danshi,Shoujo,TV,12,4.93,19386,枕男子（まくらのだんし）,"Jul 14, 2015 to Sep 29, 2015",https://cdn.myanimelist.net/images/anime/11/75142.jpg,1436803200,1443456000,0.482137,339
3743,Murder,"Mystery, Parody, Vampire",Movie,1,5.71,963,殺人,1964,https://cdn.myanimelist.net/images/anime/3/6634.jpg,0,0,0.5522876,34
26,Texhnolyze,"Action, Drama, Psychological, Sci-Fi",TV,22,7.78,95859,TEXHNOLYZE,"Apr 17, 2003 to Sep 25, 2003",https://cdn.myanimelist.net/images/anime/3/18165.jpg,1050508800,1064419200,0.7687774,1395
501,Doraemon,"Adventure, Comedy, Fantasy, Kids, Shounen",TV,26,7.49,9366,ドラえもん,"Apr 1, 1973 to Sep 30, 1973",https://cdn.myanimelist.net/images/anime/10/33865.jpg,102441600,118166400,0.7173678,309
577,Kagihime Monogatari Eikyuu Alice Rinbukyoku,"Fantasy, Magic",TV,13,6.35,5623,鍵姫物語 永久アリス輪舞曲,"Jan 4, 2006 to Mar 29, 2006",https://cdn.myanimelist.net/images/anime/6/28822.jpg,1136304000,1143561600,0.60708535,138
626,Mamotte Shugogetten!,"Comedy, Fantasy, Magic, Romance, Shounen",TV,22,6.79,4995,まもって守護月天！,"Oct 17, 1998 to Apr 3, 1999",https://cdn.myanimelist.net/images/anime/11/14827.jpg,908553600,923068800,0.67412937,134
17813,Kyoto Animation: Megane-hen,Thriller,Special,1,6.51,5705,京都アニメーションCM「発想編」,"May 21, 2012",https://cdn.myanimelist.net/images/anime/4/68993.jpg,1337529600,1337529600,0.6280536,141
3270,IGPX: Immortal Grand Prix (2005),"Drama, Mecha, Sci-Fi, Shounen, Sports",TV,13,7.24,11386,IGPX -Immortal Grand Prix-,"Oct 6, 2005 to Mar 30, 2006",https://cdn.myanimelist.net/images/anime/9/5176.jpg,1128528000,1143648000,0.7002725,367
9890,Major: Message,"Comedy, Drama, Sports",OVA,1,8.36,12282,メジャー・メッセージ,"Dec 17, 2010",https://cdn.myanimelist.net/images/anime/11/75219.jpg,1292515200,1292515200,0.8205486,478
13409,Moyashimon Returns,"Comedy, School, Supernatural",TV,11,7.25,16251,もやしもん リターンズ,"Jul 6, 2012 to Sep 14, 2012",https://cdn.myanimelist.net/images/anime/11/39775.jpg,1341504000,1347552000,0.7121024,538
2335,Kenyuu Densetsu Yaiba,"Action, Comedy, Fantasy, Martial Arts, Shounen",TV,52,7.13,5158,剣勇伝説ＹＡＩＢＡ,"Apr 9, 1993 to Apr 1, 1994",https://cdn.myanimelist.net/images/anime/5/71953.jpg,734284800,765129600,0.6821822,222
1493,Project ARMS: The 2nd Chapter,"Action, Fantasy, Martial Arts, School, Super Power",TV,26,7.25,3368,PROJECT ARMS -The 2nd Chapter-,"Oct 6, 2001 to Mar 30, 2002",https://cdn.myanimelist.net/images/anime/3/72859.jpg,1002297600,1017417600,0.71166205,121
1235,I&#039;&#039;s Pure Bonus,"Comedy, Ecchi, Romance",Special,5,6.62,4688,アイズピュア Bonus,"Dec 18, 2005 to Jul 22, 2006",https://cdn.myanimelist.net/images/anime/1/1235.jpg,1134835200,1153497600,0.64882773,218
21103,Utopia,Music,Music,1,6.59,3519,true tears×花咲くいろは×TARITARI ユートピア,"Feb 26, 2014",https://cdn.myanimelist.net/images/anime/13/55745.jpg,1393344000,1393344000,0.60683763,65
3211,Otenki Oneesan,"Comedy, Hentai, Yuri",OVA,2,5.63,1040,お天気お姉さん,"Jun 1, 1995",https://cdn.myanimelist.net/images/anime/6/50819.jpg,801936000,801936000,0.47863248,26
2754,Cleopatra D.C.,"Action, Adventure, Sci-Fi",OVA,3,6.14,1074,クレオパトラＤ．Ｃ,"Apr 28, 1989 to May 24, 1991",https://cdn.myanimelist.net/images/anime/1367/107825.jpg,609692400,675010800,0.5833333,36
29861,Channel 5.5 3rd Season Prologue,Comedy,ONA,1,4.91,155,チャンネル5.5 Season3 プロローグ「そしてのだめカンタービレへ」,"Jul, 2014",https://cdn.myanimelist.net/images/anime/4/71689.jpg,0,0,0.33333334,3
3411,Haitoku no Shoujo,"Hentai, Psychological",OVA,2,5.9,1696,背徳の少女,"Sep 18, 2001 to Jan 18, 2002",https://cdn.myanimelist.net/images/anime/11/5565.jpg,1000742400,1011283200,0.5862884,47
1634,Ai Shimai: Futari no Kajitsu,Hentai,OVA,3,6.62,6387,愛姉妹～二人の果実～,"Apr 27, 2001 to Sep 21, 2001",https://cdn.myanimelist.net/images/anime/2/41643.jpg,988300800,1001001600,0.6172296,227
2610,Kakyuusei,"Drama, Harem, Hentai, Romance",OVA,4,5.94,1015,下級生,"Jun 16, 1995 to Nov 22, 1995",https://cdn.myanimelist.net/images/anime/1179/106233.jpg,803232000,816969600,0.52592593,15
6437,Sora wo Kakeru Shoujo Picture Drama,"Adventure, Comedy, Sci-Fi, Space",Special,9,6.38,1716,宇宙をかける少女 ピクチャードラマ,"Apr 24, 2009 to Nov 24, 2009",https://cdn.myanimelist.net/images/anime/9/22636.jpg,1240502400,1258992000,0.6072797,58
4774,Ningyou Tsukai,Hentai,OVA,1,5.74,737,人形使い,"May 21, 1996",https://cdn.myanimelist.net/images/anime/4/9218.jpg,832608000,832608000,0.47916666,16
5212,Saimin Gakuen,Hentai,OVA,2,6.34,2863,催眠学園,"Aug 8, 2008 to Nov 14, 2008",https://cdn.myanimelist.net/images/anime/6/22154.jpg,1218124800,1226592000,0.5982906,65
9318,Samero,Dementia,Movie,1,4.73,403,覚めろ,1992,https://cdn.myanimelist.net/images/anime/4/25824.jpg,0,0,0.30864197,9
2023,Bakuen Campus Guardress,"Action, Comedy, School, Shounen, Supernatural",OVA,4,6.34,1491,爆炎CAMPUSガードレス,"May 27, 1994 to Nov 25, 1994",https://cdn.myanimelist.net/images/anime/1087/93010.jpg,769968000,785692800,0.60493827,45
9935,Chocolat no Mahou,"Drama, Magic, Shoujo, Supernatural",OVA,13,6.37,3800,ショコラの魔法,"Mar 3, 2011 to Jan 19, 2013",https://cdn.myanimelist.net/images/anime/6/35601.jpg,1299081600,1358524800,0.5833333,16
5875,Kobutori (1929),"Comedy, Demons",Movie,1,5.94,1280,瘤取り,"Oct 14, 1929",https://cdn.myanimelist.net/images/anime/10/12518.jpg,-1269158400,-1269158400,0.5632184,29
21571,"Pokemon: Pikachu, Kore Nan no Kagi?","Adventure, Comedy, Fantasy, Kids",Movie,1,6.59,2213,"ポケモン・ザ・ムービーXY『ピカチュウ, これなんのカギ?』","Jul 19, 2014",https://cdn.myanimelist.net/images/anime/3/56863.jpg,1405699200,1405699200,0.61764705,34
332,Dokidoki Densetsu: Mahoujin Guru Guru,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,38,7.42,1625,ドキドキ♡伝説 魔法陣グルグル,"Apr 4, 2000 to Dec 26, 2000",https://cdn.myanimelist.net/images/anime/2/7581.jpg,954777600,977760000,0.6980057,39
